-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.05916e+144,9.02805e+143,7.02903e+143,4.51322e+143,-nan,-nan,-nan,-nan,-nan,1.37609e+143,3.01675e+143,3.80179e+143,4.2089e+143,4.37036e+143,4.36262e+143,4.23956e+143,4.04119e+143,3.7973e+143,3.52972e+143,3.25409e+143,2.98122e+143,2.71831e+143,2.46986e+143,2.23841e+143,2.0251e+143,1.83015e+143,1.65312e+143,1.49317e+143,1.34925e+143,1.22017e+143,1.10473e+143,1.00172e+143,9.10005e+142,8.2851e+142,7.56247e+142,6.9231e+142,6.35883e+142,5.86227e+142,5.42683e+142,5.04664e+142,4.71644e+142,4.4316e+142,4.18798e+142,3.98191e+142,3.81016e+142,3.66985e+142,3.55843e+142,3.47363e+142,3.41344e+142,3.37604e+142,3.35977e+142,3.36306e+142,3.38433e+142,3.42194e+142,3.47402e+142,3.53831e+142,3.61199e+142,3.69132e+142,3.77135e+142,3.84538e+142,3.90429e+142,3.93557e+142,3.92186e+142,3.83855e+142,3.64929e+142,3.29545e+142,2.66155e+142,1.32861e+142,-nan,-nan,-nan,-nan,-nan,-nan,3.0442e+142,7.94328e+142,1.21218e+143,1.60531e+143,1.94907e+143,2.20101e+143,1.72711e+143,
1.26814e+144,1.07027e+144,8.11843e+143,4.78021e+143,-nan,-nan,-nan,-nan,-nan,3.06157e+143,4.35752e+143,5.01192e+143,5.2863e+143,5.30713e+143,5.15893e+143,4.9029e+143,4.58374e+143,4.23349e+143,3.87449e+143,3.52175e+143,3.18487e+143,2.86949e+143,2.5785e+143,2.31291e+143,2.07248e+143,1.85618e+143,1.66251e+143,1.48976e+143,1.33612e+143,1.19981e+143,1.0791e+143,9.72412e+142,8.78262e+142,7.95322e+142,7.22396e+142,6.58413e+142,6.02424e+142,5.53592e+142,5.11174e+142,4.7452e+142,4.43057e+142,4.16281e+142,3.9375e+142,3.75076e+142,3.59919e+142,3.47981e+142,3.39005e+142,3.32768e+142,3.29078e+142,3.27773e+142,3.28712e+142,3.31774e+142,3.36847e+142,3.43821e+142,3.52577e+142,3.62966e+142,3.74795e+142,3.87795e+142,4.01584e+142,4.15622e+142,4.2914e+142,4.41047e+142,4.49797e+142,4.53181e+142,4.47998e+142,4.2942e+142,3.89522e+142,3.12323e+142,1.32229e+142,-nan,-nan,-nan,-nan,-nan,-nan,7.24152e+142,1.3007e+143,1.84593e+143,2.34188e+143,2.7264e+143,2.10241e+143,
1.5325e+144,1.28004e+144,9.42973e+143,4.88963e+143,-nan,-nan,-nan,-nan,2.52348e+143,4.90088e+143,5.99301e+143,6.46646e+143,6.54566e+143,6.36889e+143,6.03319e+143,5.60772e+143,5.14083e+143,4.66527e+143,4.20221e+143,3.76451e+143,3.35923e+143,2.98946e+143,2.6557e+143,2.35684e+143,2.09081e+143,1.85506e+143,1.64683e+143,1.46338e+143,1.30207e+143,1.16046e+143,1.0363e+143,9.2758e+142,8.3251e+142,7.49498e+142,6.77149e+142,6.14241e+142,5.59706e+142,5.12615e+142,4.72158e+142,4.3763e+142,4.08416e+142,3.83979e+142,3.63852e+142,3.47627e+142,3.34948e+142,3.25511e+142,3.19055e+142,3.15361e+142,3.14252e+142,3.15587e+142,3.19259e+142,3.2519e+142,3.33323e+142,3.43617e+142,3.56031e+142,3.70515e+142,3.86987e+142,4.05306e+142,4.25244e+142,4.46432e+142,4.68298e+142,4.89975e+142,5.10172e+142,5.26986e+142,5.3761e+142,5.3787e+142,5.21343e+142,4.77352e+142,3.84201e+142,1.48285e+142,-nan,-nan,-nan,-nan,-nan,4.31213e+142,1.31522e+143,2.08408e+143,2.81077e+143,3.4099e+143,2.57212e+143,
1.87039e+144,1.54641e+144,1.10413e+144,4.64076e+143,-nan,-nan,-nan,-nan,5.23615e+143,7.16322e+143,8.00251e+143,8.19994e+143,7.9943e+143,7.5461e+143,6.96647e+143,6.33085e+143,5.68849e+143,5.06982e+143,4.49223e+143,3.9643e+143,3.48886e+143,3.06523e+143,2.69063e+143,2.36122e+143,2.07269e+143,1.82068e+143,1.60101e+143,1.40981e+143,1.24357e+143,1.09914e+143,9.73775e+142,8.65044e+142,7.70849e+142,6.89367e+142,6.19027e+142,5.58479e+142,5.06556e+142,4.62259e+142,4.24722e+142,3.932e+142,3.67043e+142,3.45688e+142,3.28643e+142,3.15477e+142,3.0582e+142,2.99354e+142,2.95814e+142,2.94989e+142,2.96716e+142,3.00883e+142,3.07423e+142,3.16309e+142,3.27551e+142,3.41189e+142,3.57277e+142,3.75878e+142,3.97043e+142,4.20791e+142,4.47079e+142,4.75755e+142,5.06506e+142,5.38766e+142,5.71593e+142,6.03493e+142,6.32151e+142,6.54021e+142,6.63654e+142,6.52476e+142,6.06053e+142,4.95195e+142,1.99091e+142,-nan,-nan,-nan,-nan,-nan,1.14345e+143,2.26627e+143,3.34825e+143,4.30275e+143,3.15383e+143,
2.30685e+144,1.89093e+144,1.31077e+144,3.45507e+143,-nan,-nan,-nan,4.68642e+143,8.46412e+143,1.00152e+144,1.04562e+144,1.02312e+144,9.62009e+143,8.80984e+143,7.92273e+143,7.03517e+143,6.19182e+143,5.41612e+143,4.71794e+143,4.09877e+143,3.55531e+143,3.08169e+143,2.67098e+143,2.31602e+143,2.00992e+143,1.74631e+143,1.51947e+143,1.32438e+143,1.15663e+143,1.01242e+143,8.885e+142,7.82088e+142,6.90815e+142,6.12669e+142,5.45946e+142,4.89198e+142,4.41199e+142,4.00902e+142,3.67412e+142,3.39953e+142,3.1785e+142,3.00509e+142,2.87406e+142,2.78079e+142,2.72128e+142,2.69217e+142,2.69072e+142,2.71489e+142,2.76325e+142,2.83505e+142,2.93013e+142,3.04886e+142,3.19215e+142,3.36129e+142,3.55795e+142,3.78403e+142,4.04159e+142,4.33264e+142,4.65892e+142,5.02157e+142,5.42062e+142,5.85424e+142,6.31765e+142,6.80145e+142,7.28913e+142,7.7533e+142,8.14971e+142,8.40759e+142,8.41205e+142,7.96644e+142,6.67691e+142,3.08003e+142,-nan,-nan,-nan,-nan,-nan,2.26052e+143,3.90421e+143,5.45982e+143,3.8492e+143,
2.87644e+144,2.34835e+144,1.59871e+144,-nan,-nan,-nan,-nan,9.58548e+143,1.26442e+144,1.36071e+144,1.34003e+144,1.25461e+144,1.13774e+144,1.01018e+144,8.84237e+143,7.66568e+143,6.60297e+143,5.66401e+143,4.84638e+143,4.14128e+143,3.53715e+143,3.02168e+143,2.58296e+143,2.21009e+143,1.89336e+143,1.62433e+143,1.39575e+143,1.20145e+143,1.03623e+143,8.95703e+142,7.76198e+142,6.74647e+142,5.88491e+142,5.15601e+142,4.54203e+142,4.0282e+142,3.60215e+142,3.25343e+142,2.97305e+142,2.75311e+142,2.58649e+142,2.46668e+142,2.38771e+142,2.34428e+142,2.33175e+142,2.34639e+142,2.38532e+142,2.44664e+142,2.52929e+142,2.63308e+142,2.75856e+142,2.90693e+142,3.08005e+142,3.2803e+142,3.51055e+142,3.77415e+142,4.07482e+142,4.41659e+142,4.80364e+142,5.24013e+142,5.72981e+142,6.27548e+142,6.87811e+142,7.53547e+142,8.23992e+142,8.97505e+142,9.71028e+142,1.03922e+143,1.09303e+143,1.11708e+143,1.08435e+143,9.41011e+142,5.11703e+142,-nan,-nan,-nan,-nan,1.66916e+143,4.3112e+143,6.90311e+143,4.5999e+143,
3.62537e+144,2.97883e+144,2.06034e+144,-nan,-nan,-nan,9.15717e+143,1.59694e+144,1.81263e+144,1.80542e+144,1.68231e+144,1.50695e+144,1.31673e+144,1.13223e+144,9.63535e+143,8.14606e+143,6.8596e+143,5.76367e+143,4.83821e+143,4.06091e+143,3.41004e+143,2.86583e+143,2.41093e+143,2.03051e+143,1.71208e+143,1.44519e+143,1.22119e+143,1.03295e+143,8.74576e+142,7.41246e+142,6.29003e+142,5.34615e+142,4.55453e+142,3.89391e+142,3.34722e+142,2.9008e+142,2.54369e+142,2.26675e+142,2.06176e+142,1.9206e+142,1.83473e+142,1.79528e+142,1.79362e+142,1.82215e+142,1.87479e+142,1.94723e+142,2.0368e+142,2.14226e+142,2.26354e+142,2.40154e+142,2.55798e+142,2.73525e+142,2.93639e+142,3.16504e+142,3.42543e+142,3.7224e+142,4.06145e+142,4.44872e+142,4.89099e+142,5.39566e+142,5.97059e+142,6.62385e+142,7.36315e+142,8.19492e+142,9.12269e+142,1.01444e+143,1.12479e+143,1.24036e+143,1.35516e+143,1.45809e+143,1.52893e+143,1.53049e+143,1.38786e+143,8.84933e+142,-nan,-nan,-nan,-nan,4.04843e+143,8.48681e+143,5.16252e+143,
4.60334e+144,3.88766e+144,2.94923e+144,-nan,-nan,-nan,1.96071e+144,2.47988e+144,2.52115e+144,2.33636e+144,2.05933e+144,1.76234e+144,1.48137e+144,1.23169e+144,1.01753e+144,8.37645e+143,6.88438e+143,5.65569e+143,4.64776e+143,3.82216e+143,3.14587e+143,2.59126e+143,2.13559e+143,1.76031e+143,1.45041e+143,1.19374e+143,9.80519e+142,8.0282e+142,6.54251e+142,5.29624e+142,4.24724e+142,3.36108e+142,2.6095e+142,1.96907e+142,1.41991e+142,9.43926e+141,5.19286e+141,-nan,-nan,2.39648e+141,5.2439e+141,7.51886e+141,9.52791e+141,1.13625e+142,1.30797e+142,1.47256e+142,1.63409e+142,1.79644e+142,1.96345e+142,2.13899e+142,2.32711e+142,2.53214e+142,2.75876e+142,3.01208e+142,3.29784e+142,3.62244e+142,3.99313e+142,4.41815e+142,4.90687e+142,5.47e+142,6.11966e+142,6.86947e+142,7.7345e+142,8.73095e+142,9.87536e+142,1.11831e+143,1.26652e+143,1.43234e+143,1.614e+143,1.80607e+143,1.99632e+143,2.15968e+143,2.24605e+143,2.15022e+143,1.59226e+143,-nan,-nan,-nan,-nan,9.41067e+143,4.7714e+143,
5.78388e+144,5.21813e+144,5.00079e+144,-nan,-nan,2.02974e+144,3.49277e+144,3.69358e+144,3.39862e+144,2.92867e+144,2.43646e+144,1.98754e+144,1.60376e+144,1.2867e+144,1.02964e+144,8.23314e+143,6.58505e+143,5.27052e+143,4.2213e+143,3.38202e+143,2.70848e+143,2.16578e+143,1.72638e+143,1.36858e+143,1.07518e+143,8.3232e+142,6.28464e+142,4.53108e+142,2.93877e+142,1.16709e+142,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.14996e+141,8.3692e+141,1.14545e+142,1.39681e+142,1.62422e+142,1.8435e+142,2.06489e+142,2.29643e+142,2.54534e+142,2.81869e+142,3.12381e+142,3.4687e+142,3.86229e+142,4.31477e+142,4.83792e+142,5.44552e+142,6.15376e+142,6.98173e+142,7.95188e+142,9.0905e+142,1.04281e+143,1.19991e+143,1.38416e+143,1.59946e+143,1.84934e+143,2.13588e+143,2.45763e+143,2.80533e+143,3.1532e+143,3.43996e+143,3.5224e+143,3.02121e+143,-nan,-nan,-nan,5.52251e+143,1.31307e+143,
6.56193e+144,6.82274e+144,1.05938e+145,-nan,-nan,5.04203e+144,5.80479e+144,5.27761e+144,4.39175e+144,3.5074e+144,2.74544e+144,2.12868e+144,1.64406e+144,1.2686e+144,9.7936e+143,7.56746e+143,5.85053e+143,4.52098e+143,3.4857e+143,2.67394e+143,2.0318e+143,1.5177e+143,1.09833e+143,7.43824e+142,4.14291e+142,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.63613e+141,9.02424e+141,1.23395e+142,1.51151e+142,1.77022e+142,2.02749e+142,2.29515e+142,2.58302e+142,2.90039e+142,3.25679e+142,3.66269e+142,4.12992e+142,4.67228e+142,5.30617e+142,6.05126e+142,6.93143e+142,7.97582e+142,9.22011e+142,1.07081e+143,1.24934e+143,1.46414e+143,1.72313e+143,2.03571e+143,2.41272e+143,2.86591e+143,3.40642e+143,4.0407e+143,4.7605e+143,5.51735e+143,6.15294e+143,6.17445e+143,3.37171e+143,-nan,-nan,1.02092e+144,
2.88556e+144,5.23666e+144,2.87117e+145,-nan,7.0559e+144,1.02829e+145,9.0669e+144,7.09137e+144,5.31187e+144,3.916e+144,2.87349e+144,2.10874e+144,1.55032e+144,1.14178e+144,8.41254e+143,6.18459e+143,4.5164e+143,3.251e+143,2.27258e+143,1.4891e+143,8.00444e+142,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,7.48732e+141,1.13369e+142,1.44127e+142,1.7252e+142,2.0081e+142,2.30442e+142,2.62592e+142,2.98379e+142,3.38975e+142,3.8569e+142,4.40046e+142,5.03866e+142,5.79369e+142,6.69299e+142,7.77084e+142,9.07041e+142,1.06465e+143,1.2569e+143,1.49278e+143,1.78385e+143,2.14509e+143,2.59596e+143,3.1618e+143,3.87567e+143,4.78064e+143,5.93225e+143,7.39947e+143,9.25615e+143,1.15284e+144,1.39369e+144,1.4472e+144,-nan,3.72865e+144,
4.41372e+144,-nan,1.02962e+146,-nan,2.37424e+145,1.86189e+145,1.27524e+145,8.54328e+144,5.74298e+144,3.89392e+144,2.66118e+144,1.82775e+144,1.25563e+144,8.56312e+143,5.71886e+143,3.62871e+143,1.97866e+143,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,6.73193e+141,1.07265e+142,1.38967e+142,1.68517e+142,1.98348e+142,2.30022e+142,2.64842e+142,3.04085e+142,3.49131e+142,4.01573e+142,4.63313e+142,5.36688e+142,6.24622e+142,7.30823e+142,8.60051e+142,1.01847e+143,1.21417e+143,1.45781e+143,1.76362e+143,2.15077e+143,2.64542e+143,3.28371e+143,4.11657e+143,5.21762e+143,6.69719e+143,8.72943e+143,1.16094e+144,1.58835e+144,2.26696e+144,3.44853e+144,5.74421e+144,6.16301e+144,
8.55192e+145,-nan,-nan,1.39186e+146,5.59061e+145,2.65217e+145,1.42735e+145,8.28678e+144,5.01073e+144,3.08333e+144,1.89264e+144,1.12564e+144,6.00946e+143,1.37685e+143,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,6.40907e+141,1.01985e+142,1.32839e+142,1.62223e+142,1.92453e+142,2.25088e+142,2.61493e+142,3.03065e+142,3.51374e+142,4.08285e+142,4.76087e+142,5.57665e+142,6.56713e+142,7.78026e+142,9.27909e+142,1.11474e+143,1.34979e+143,1.64835e+143,2.03147e+143,2.52844e+143,3.18064e+143,4.04754e+143,5.21658e+143,6.82033e+143,9.06895e+143,1.23175e+144,1.72208e+144,2.51274e+144,3.91731e+144,6.75264e+144,4.72725e+144,
9.6346e+145,3.24248e+153,5.01107e+153,-nan,1.10912e+145,1.26102e+145,7.73377e+144,4.25398e+144,2.03079e+144,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,6.06125e+141,9.40588e+141,1.22397e+142,1.50093e+142,1.79172e+142,2.11096e+142,2.47219e+142,2.88995e+142,3.38112e+142,3.96636e+142,4.67164e+142,5.53039e+142,6.58628e+142,7.89718e+142,9.54071e+142,1.16222e+143,1.4286e+143,1.77325e+143,2.22426e+143,2.82137e+143,3.62135e+143,4.70593e+143,6.19325e+143,8.25388e+143,1.11298e+144,1.51427e+144,2.0618e+144,2.73741e+144,3.20463e+144,1.70919e+144,
1.47703e+145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58831e+143,
